Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772107091,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772107092,4,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,680.0,727.7013439888833,676.0033749742433,783.4300840040669,92.0
1772107092,4,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,680.0,727.7013439888833,676.0033749742433,783.4300840040669,92.0
1772107093,4,GET,/,0.000000,0.000000,680,780,780,780,780,780,780,780,780,780,780,5,0,680.0,637.9372919909656,278.8810839992948,783.4300840040669,92.0
1772107093,4,,Aggregated,0.000000,0.000000,680,780,780,780,780,780,780,780,780,780,780,5,0,680.0,637.9372919909656,278.8810839992948,783.4300840040669,92.0
1772107094,4,GET,/,0.000000,0.000000,680,680,780,780,780,780,780,780,780,780,780,8,0,600.0,582.0129428757355,278.8810839992948,783.4300840040669,92.0
1772107094,4,,Aggregated,0.000000,0.000000,680,680,780,780,780,780,780,780,780,780,780,8,0,600.0,582.0129428757355,278.8810839992948,783.4300840040669,92.0
1772107095,4,GET,/,2.000000,0.000000,650,670,680,680,780,780,780,780,780,780,780,12,0,640.0,574.6555903315311,270.49954095855355,783.4300840040669,92.0
1772107095,4,,Aggregated,2.000000,0.000000,650,670,680,680,780,780,780,780,780,780,780,12,0,640.0,574.6555903315311,270.49954095855355,783.4300840040669,92.0
1772107096,4,GET,/,2.666667,0.000000,640,670,680,680,780,780,780,780,780,780,780,13,0,640.0,558.2743526140873,270.49954095855355,783.4300840040669,92.0
1772107096,4,,Aggregated,2.666667,0.000000,640,670,680,680,780,780,780,780,780,780,780,13,0,640.0,558.2743526140873,270.49954095855355,783.4300840040669,92.0
1772107097,4,GET,/,2.666667,0.000000,640,670,680,680,780,780,780,780,780,780,780,16,0,600.0,533.3307969958696,235.4124590056017,783.4300840040669,92.0
1772107097,4,,Aggregated,2.666667,0.000000,640,670,680,680,780,780,780,780,780,780,780,16,0,600.0,533.3307969958696,235.4124590056017,783.4300840040669,92.0
1772107098,4,GET,/,2.750000,0.000000,640,670,680,710,780,780,780,780,780,780,780,19,0,640.0,542.8433181031754,235.4124590056017,783.4300840040669,92.0
